ID,Avg_Annotation,Weighted_Avg_Annotation,Weighted_Avg_Annotation_Good,Weighted_R_HIT,A1,A1_R,A1_R_Good,A2,A2_R,A2_R_Good,A3,A3_R,A3_R_Good,A4,A4_R,A4_R_Good,A5,A5_R,A5_R_Good,A1xR,A1xR_R,A2xR,A2xR_R,A3xR,A3xR_R,A4xR,A4xR_R,A5xR,A5xR_R,True_Label
12482__questions_3__addition_2,1.2,1.056855037740162,1.1634706357187261,0.18443250162841113,3,0.14606876249978956,0.14606876249978956,2,0.26410126616238655,0.41748721141828848,1,0.14136161161509794,0.37144125890414881,0,0.23377986807223944,0.21568627450980388,0,0.26286481847005555,0.26286481847005555,2,0.26410126616238655,0,0.26286481847005555,0,0.23377986807223944,3,0.14606876249978956,1,0.14136161161509794,0
7742__equivalent_11__law_15,0.4,0.36987770173859141,0.30796058893243677,0.28216747548166315,1,0.19256457991767112,0.34510174917708042,1,0.31631978673876959,0.42388474976290363,0,0.21694567158522698,0.50822473699376691,0,0.29952411634592863,0.53615287220500785,0,0.35046375566883575,0.68366481886037533,0,0.35046375566883575,1,0.31631978673876959,0,0.29952411634592863,0,0.21694567158522698,1,0.19256457991767112,0
7606__role_14__charged_21,0.8,1.0908864187506067,1.1653865423221639,0.41803901575670249,2,0.39781289950356152,0.68083031009651807,2,0.45588224747225409,0.68083031009651807,0,0.13619720578466407,0.023872931670766817,0,0.26410126616238655,0.41748721141828848,0,0.31114667854926403,0.53381868138795585,2,0.45588224747225409,2,0.39781289950356152,0,0.31114667854926403,0,0.26410126616238655,0,0.13619720578466407,0
3050__transformation_15__charted_13,2.0,1.9120793056052059,1.9235524890508964,0.30341226782837871,3,0.19969481067962069,0.42998589221713696,3,0.3042946828822814,0.47892390824276232,2,0.50899366797573387,0.67809915096908768,1,0.31631978673876959,0.42388474976290363,1,0.33389963265810846,0.69162595143105576,2,0.50899366797573387,1,0.33389963265810846,1,0.31631978673876959,3,0.3042946828822814,3,0.19969481067962069,1
7907__entirely_10__leave_7,1.2,1.2760759383866527,1.3158194536044729,0.29310913095046975,3,0.3042946828822814,0.47892390824276232,1,0.26410126616238655,0.41748721141828848,1,0.31631978673876959,0.42388474976290363,1,0.36988094784402631,0.48013018175068017,0,0.20549357694720016,0.2958143259563748,1,0.36988094784402631,1,0.31631978673876959,3,0.3042946828822814,1,0.26410126616238655,0,0.20549357694720016,0
58__remove_22__system_19,0.0,0.0,0.0,0.4166386625893102,0,0.14136161161509794,0.37144125890414881,0,0.18963703772855545,0.31217722403624681,0,0.20177551616363887,0.77005354108681967,0,0.29862475435053359,0.34401517310019897,0,0.49177416267287294,0.49177416267287294,0,0.49177416267287294,0,0.29862475435053359,0,0.20177551616363887,0,0.18963703772855545,0,0.14136161161509794,1
7635__current_7__density_8,0.6,0.65958624690445944,0.62320970668863351,0.24079239710867592,1,0.26410126616238655,0.41748721141828848,1,0.3042946828822814,0.47892390824276232,1,0.31631978673876959,0.42388474976290363,0,0.086722575128378318,0.31811583810244842,0,0.36988094784402631,0.48013018175068017,0,0.36988094784402631,1,0.31631978673876959,1,0.3042946828822814,1,0.26410126616238655,0,0.086722575128378318,1
1127__stretch_34__look_20,0.6,0.39847379843097519,0.53686716458128814,0.086275765309939162,2,0.14136161161509794,0.37144125890414881,1,0.18963703772855545,0.31217722403624681,0,0.19256457991767112,0.34510174917708042,0,0.31631978673876959,0.42388474976290363,0,0.34554062494872229,0.51261064583900906,0,0.34554062494872229,0,0.31631978673876959,0,0.19256457991767112,1,0.18963703772855545,2,0.14136161161509794,0
3373__distinct_3__veining_4,1.6,1.5752226556669815,1.7960620241554255,0.29662183031112588,3,0.19256457991767112,0.34510174917708042,2,0.26410126616238655,0.41748721141828848,2,0.31631978673876959,0.42388474976290363,1,-0.049017760449281189,-0.049017760449281189,0,0.34859039679188131,0.34859039679188131,0,0.34859039679188131,2,0.31631978673876959,2,0.26410126616238655,3,0.19256457991767112,1,-0.049017760449281189,0
7805__round_3__dipped_2,2.2,2.2532293073287257,2.3394123449500746,0.38033635345252054,3,0.3042946828822814,0.47892390824276232,3,0.32991455345437587,0.44625018163309388,2,0.31631978673876959,0.42388474976290363,2,0.4115076660282781,0.4115076660282781,1,0.23084492782511185,0.24459688234324847,2,0.4115076660282781,3,0.32991455345437587,2,0.31631978673876959,3,0.3042946828822814,1,0.23084492782511185,1
1825__neutrons_20__provoke_24,1.0,0.9230960833623445,0.65716341566147618,0.20220015790122586,3,0.23298199375312098,0.21074874075464342,2,0.19652832238991985,0.12902020348726456,0,0.13926075667226578,0.17093208148194644,0,0.23358479000082155,0.13010853681636395,0,0.38062242700785426,0.7139320557866784,0,0.38062242700785426,0,0.23358479000082155,3,0.23298199375312098,2,0.19652832238991985,0,0.13926075667226578,0
56__courts_25__handle_26,1.0,0.92248660125716231,0.39245980417885296,0.045246050443884765,2,0.042372979761103262,-0.33281588615509444,1,0.17717255456044662,0.17717255456044662,1,0.26410126616238655,0.41748721141828848,1,0.31114667854926403,0.53381868138795585,0,0.11271721830746059,0.3836854130985885,1,0.31114667854926403,1,0.26410126616238655,1,0.17717255456044662,0,0.11271721830746059,2,0.042372979761103262,1
281__litigation_12__surrounding_13,1.0,1.1335907075723568,1.2497026027132323,0.023421072591265291,3,0.26410126616238655,0.41748721141828848,1,0.063946127521113019,0.063946127521113019,1,0.2146608446415654,0.3121973438933367,0,0.085678705060346638,0.085678705060346638,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,3,0.26410126616238655,1,0.2146608446415654,0,0.085678705060346638,1,0.063946127521113019,1
249__constitution_13__effete_12,1.8,2.4284943188330983,2.2120197881256058,0.2163350400694822,3,0.26410126616238655,0.41748721141828848,3,0.31631978673876959,0.42388474976290363,3,0.32991455345437587,0.44625018163309388,0,-0.18180772224896719,-0.053681666779438461,0,0.39604004174259089,0.51236688033655531,0,0.39604004174259089,3,0.32991455345437587,3,0.31631978673876959,3,0.26410126616238655,0,-0.18180772224896719,3
7751__round_14__simmering_10,1.6,1.4390823038302354,1.4223495824279802,0.23546690883770449,3,0.099862150329496635,0.099862150329496635,3,0.26410126616238655,0.41748721141828848,1,0.31631978673876959,0.42388474976290363,1,0.34642762010975348,0.34642762010975348,0,0.19256457991767112,0.34510174917708042,1,0.34642762010975348,1,0.31631978673876959,3,0.26410126616238655,0,0.19256457991767112,3,0.099862150329496635,0
7906__tell_6__oppressed_26,0.4,0.25021103659755306,0.30033910189504304,0.35464087485137707,2,0.19125896245035712,0.29031048383720126,0,0.31631978673876959,0.42388474976290363,0,0.32140693399702103,0.29264243560285735,0,0.32991455345437587,0.44625018163309388,0,0.36988094784402631,0.48013018175068017,0,0.36988094784402631,0,0.32991455345437587,0,0.32140693399702103,0,0.31631978673876959,2,0.19125896245035712,0
5944__shower_14__hard_11,1.0,0.95797363567056415,0.99669451712596324,0.23911650063225612,2,0.26410126616238655,0.41748721141828848,1,0.086722575128378318,0.31811583810244842,1,0.20549357694720016,0.2958143259563748,1,0.36988094784402631,0.48013018175068017,0,0.31631978673876959,0.42388474976290363,1,0.36988094784402631,0,0.31631978673876959,2,0.26410126616238655,1,0.20549357694720016,1,0.086722575128378318,1
15320__ash_19__bloody_18,0.8,0.85494080753014678,0.83826172979430169,0.4357876279860024,2,0.4599949044094197,0.47103541242311064,1,0.34952557935882322,0.47181350886564172,1,0.38062242700785426,0.7139320557866784,0,0.29885013830307416,0.40424625412464305,0,0.44112632369077309,0.47734033810394183,2,0.4599949044094197,0,0.44112632369077309,1,0.38062242700785426,1,0.34952557935882322,0,0.29885013830307416,1
7771__Gothic_48__blaze_41,0.8,0.77778677173481225,0.9098172903442665,0.4357876279860024,2,0.38062242700785426,0.7139320557866784,1,0.29885013830307416,0.40424625412464305,1,0.44112632369077309,0.47734033810394183,0,0.34952557935882322,0.47181350886564172,0,0.4599949044094197,0.47103541242311064,0,0.4599949044094197,1,0.44112632369077309,2,0.38062242700785426,0,0.34952557935882322,1,0.29885013830307416,0
1424__producers_27__dug_29,1.2,1.151430662649662,1.1215803229629835,0.3743694444947066,2,0.26410126616238655,0.41748721141828848,2,0.32991455345437587,0.44625018163309388,1,0.43316752880829851,0.47918312366446753,1,0.45952629488803132,0.55608592655422584,0,0.32036874223355238,0.56425345863588772,1,0.45952629488803132,1,0.43316752880829851,2,0.32991455345437587,0,0.32036874223355238,2,0.26410126616238655,1
7660__formulae_27__leads_24,0.0,0.0,0.0,0.56241714092532591,0,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,0,0.34554062494872229,0.51261064583900906,0,0.35046375566883575,0.68366481886037533,0,0.6025752328965146,0.86795215232309608,0,0.6025752328965146,0,0.35046375566883575,0,0.34554062494872229,0,0.31631978673876959,0,0.26410126616238655,1
2441__help_2__plants_5,0.6,0.59899962709026255,0.31976777438540382,0.12203074635855428,3,0.18181703036190125,0.18181703036190125,0,0.016463113825723408,0.016463113825723408,0,0.13707530118181802,0.55618651039326206,0,0.26410126616238655,0.41748721141828848,0,0.31114667854926403,0.53381868138795585,0,0.31114667854926403,0,0.26410126616238655,3,0.18181703036190125,0,0.13707530118181802,0,0.016463113825723408,1
7780__fantastic_11__character_12,1.8,1.7404341553426952,1.7195120531415773,0.38903437704875127,3,0.23084492782511185,0.24459688234324847,3,0.3042946828822814,0.47892390824276232,1,0.26410126616238655,0.41748721141828848,1,0.31631978673876959,0.42388474976290363,1,0.32991455345437587,0.44625018163309388,1,0.32991455345437587,1,0.31631978673876959,3,0.3042946828822814,1,0.26410126616238655,3,0.23084492782511185,1
7674__electrons_47__forces_43,0.2,0.239040745867835,0.23404161563542694,0.21952995196218222,1,0.31631978673876959,0.42388474976290363,0,0.10758216921849159,0.10612380994058944,0,0.25876203863362002,0.25876203863362002,0,0.2949048984246942,0.2949048984246942,0,0.34571925851011442,0.72747568937254503,0,0.34571925851011442,1,0.31631978673876959,0,0.2949048984246942,0,0.25876203863362002,0,0.10758216921849159,0
10590__bloody_7__tips_8,1.4,1.4367648068081558,1.5527984050807013,0.20641560345805021,3,0.26410126616238655,0.41748721141828848,2,0.14136161161509794,0.37144125890414881,1,0.18963703772855545,0.31217722403624681,1,0.29952411634592863,0.53615287220500785,0,0.19406367011559381,0.19406367011559381,1,0.29952411634592863,3,0.26410126616238655,0,0.19406367011559381,1,0.18963703772855545,2,0.14136161161509794,1
10688__shock_6__hell_3,1.8,1.8991889357098837,1.9431744743228054,0.1994667600257734,3,0.3042946828822814,0.47892390824276232,2,0.19256457991767112,0.34510174917708042,2,0.31631978673876959,0.42388474976290363,1,0.16547711607132504,0.16547711607132504,1,0.26410126616238655,0.41748721141828848,2,0.31631978673876959,3,0.3042946828822814,1,0.26410126616238655,2,0.19256457991767112,1,0.16547711607132504,1
2379__retirement_5__taking_3,0.6,-0.039280429139610711,0.0037835605555881007,0.32352929668143016,3,-0.018177506412720784,0.0030001704005057223,0,0.26410126616238655,0.41748721141828848,0,0.33811536701488637,0.45297500473822772,0,0.35046375566883575,0.68366481886037533,0,0.45378437492682527,0.82171966891739578,0,0.45378437492682527,0,0.35046375566883575,0,0.33811536701488637,0,0.26410126616238655,3,-0.018177506412720784,1
256__require_12__system_9,0.4,0.14877357220030454,0.18784545320663265,0.20007835739537358,1,-0.18180772224896719,-0.053681666779438461,1,0.32991455345437587,0.44625018163309388,0,0.18727027867689272,0.76742576689365039,0,0.26410126616238655,0.41748721141828848,0,0.39604004174259089,0.51236688033655531,0,0.39604004174259089,1,0.32991455345437587,0,0.26410126616238655,0,0.18727027867689272,1,-0.18180772224896719,1
7871__hair_4__glittering_16,0.6,0.60829702180018763,0.77324013020761218,0.12593453630357318,3,0.18963703772855545,0.31217722403624681,0,0.086428698542530963,0.086428698542530963,0,0.11791340323362551,0.11791340323362551,0,0.26410126616238655,0.41748721141828848,0,0.27717177015654265,0.27717177015654265,0,0.27717177015654265,0,0.26410126616238655,3,0.18963703772855545,0,0.11791340323362551,0,0.086428698542530963,0
12562__lines_7__shared_5,0.4,0.33668938217275546,0.29177093288605288,0.56241714092532591,2,0.31631978673876959,0.42388474976290363,0,0.26410126616238655,0.41748721141828848,0,0.34554062494872229,0.51261064583900906,0,0.35046375566883575,0.68366481886037533,0,0.6025752328965146,0.86795215232309608,0,0.6025752328965146,0,0.35046375566883575,0,0.34554062494872229,2,0.31631978673876959,0,0.26410126616238655,1
7939__aspects_34__persisting_33,1.0,0.85215198500343592,0.84411885335756409,0.17884841337025884,2,0.19256457991767112,0.34510174917708042,2,0.26410126616238655,0.41748721141828848,1,0.2977242155842651,0.34283343986231779,0,0.31631978673876959,0.42388474976290363,0,0.35046375566883575,0.68366481886037533,0,0.35046375566883575,0,0.31631978673876959,1,0.2977242155842651,2,0.26410126616238655,2,0.19256457991767112,1
7941__containing_7__killed_21,0.2,0.11760897564920764,0.20083012688634647,0.27428665905358579,1,0.14136161161509794,0.37144125890414881,0,0.19256457991767112,0.34510174917708042,0,0.20549357694720016,0.2958143259563748,0,0.3042946828822814,0.47892390824276232,0,0.35824833111055432,0.35824833111055432,0,0.35824833111055432,0,0.3042946828822814,0,0.20549357694720016,0,0.19256457991767112,1,0.14136161161509794,0
264__intends_3__reinforce_5,0.8,0.85925967558586291,0.85888339467955621,0.29310913095046975,1,0.26410126616238655,0.41748721141828848,1,0.3042946828822814,0.47892390824276232,1,0.31631978673876959,0.42388474976290363,1,0.36988094784402631,0.48013018175068017,0,0.20549357694720016,0.2958143259563748,1,0.36988094784402631,1,0.31631978673876959,1,0.3042946828822814,1,0.26410126616238655,0,0.20549357694720016,1
359__couple_2__maintain_4,0.0,0.0,0.0,0.40542533483732529,0,0.26410126616238655,0.41748721141828848,0,0.2977242155842651,0.34283343986231779,0,0.31671733188367246,0.46146739812371634,0,0.32991455345437587,0.44625018163309388,0,0.45451517860616097,0.42307692307692324,0,0.45451517860616097,0,0.32991455345437587,0,0.31671733188367246,0,0.2977242155842651,0,0.26410126616238655,0
5910__speak_17__hung_19,1.0,0.74991917312817613,0.8223229896639983,0.035073255953724798,3,0.11946464412686761,0.24182541670333715,1,0.11271721830746059,0.3836854130985885,1,0.18181703036190125,0.18181703036190125,0,0.19256457991767112,0.34510174917708042,0,0.26410126616238655,0.41748721141828848,0,0.26410126616238655,0,0.19256457991767112,1,0.18181703036190125,3,0.11946464412686761,1,0.11271721830746059,0
3413__idea_13__balance_2,0.4,0.43970006203185252,0.56144386958770243,0.14580127012183974,2,0.26410126616238655,0.41748721141828848,0,0.19917280439161622,0.19917280439161622,0,0.20150133798151659,0.20150133798151659,0,0.22018399009573583,0.24514516892273003,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,2,0.26410126616238655,0,0.22018399009573583,0,0.20150133798151659,0,0.19917280439161622,0
7823__news_6__raw_9,1.4,1.2284153772275641,1.2280782611119068,0.1248357086627329,3,0.19125896245035712,0.29031048383720126,3,0.32991455345437587,0.44625018163309388,1,0.31631978673876959,0.42388474976290363,0,0.32292272340384215,0.50388606280427406,0,0.36988094784402631,0.48013018175068017,0,0.36988094784402631,3,0.32991455345437587,0,0.32292272340384215,1,0.31631978673876959,3,0.19125896245035712,0
3411__left_11__allies_17,0.6,0.48898180098570582,0.58445364860778282,0.099336753339924228,2,0.14136161161509794,0.37144125890414881,1,0.19256457991767112,0.34510174917708042,0,0.12828042081860752,0.37025947968628925,0,0.20549357694720016,0.2958143259563748,0,0.3042946828822814,0.47892390824276232,0,0.3042946828822814,0,0.20549357694720016,1,0.19256457991767112,2,0.14136161161509794,0,0.12828042081860752,0
424__institution_6__fantastic_5,1.0,0.93578386519623535,0.91214149741120853,0.080381362558443997,3,0.32991455345437587,0.44625018163309388,1,0.3705538048259806,0.51976961434648228,1,0.38935253471026837,0.50689036452643998,0,0.32036874223355238,0.56425345863588772,0,0.45952629488803132,0.55608592655422584,0,0.45952629488803132,1,0.38935253471026837,1,0.3705538048259806,3,0.32991455345437587,0,0.32036874223355238,0
2818__unsightly_5__introduced_10,0.6,0.62512936137033392,0.63115036792006685,0.2854509912269601,2,0.31631978673876959,0.42388474976290363,1,0.37539996800266995,0.53066601246729683,0,0.24938110998501761,0.42913064046979349,0,0.3042946828822814,0.47892390824276232,0,0.3671339603166377,0.32139961412080392,1,0.37539996800266995,0,0.3671339603166377,2,0.31631978673876959,0,0.3042946828822814,0,0.24938110998501761,0
7693__consisting_14__beam_13,0.8,0.61707897316458071,0.32941918649831498,0.12203074635855428,3,0.18181703036190125,0.18181703036190125,1,0.016463113825723408,0.016463113825723408,0,0.13707530118181802,0.55618651039326206,0,0.26410126616238655,0.41748721141828848,0,0.31114667854926403,0.53381868138795585,0,0.31114667854926403,0,0.26410126616238655,3,0.18181703036190125,0,0.13707530118181802,1,0.016463113825723408,0
3423__activity_51__continuous_50,0.6,0.72568004971621103,0.64362254065488012,0.11555041666880685,2,0.26410126616238655,0.41748721141828848,1,0.14136161161509794,0.37144125890414881,0,0.12733629222380127,0.12733629222380127,0,0.18809659879284024,0.18809659879284024,0,0.20177551616363887,0.77005354108681967,2,0.26410126616238655,0,0.20177551616363887,0,0.18809659879284024,1,0.14136161161509794,0,0.12733629222380127,1
424__village_2__fantastic_5,0.6,0.56114494438524409,0.53962825525800928,0.080381362558443997,2,0.32991455345437587,0.44625018163309388,1,0.38935253471026837,0.50689036452643998,0,0.32036874223355238,0.56425345863588772,0,0.3705538048259806,0.51976961434648228,0,0.45952629488803132,0.55608592655422584,0,0.45952629488803132,1,0.38935253471026837,0,0.3705538048259806,2,0.32991455345437587,0,0.32036874223355238,0
5955__clouds_3__tumbled_4,2.6,2.589051536404928,2.5705241140712771,0.38903437704875127,3,0.23084492782511185,0.24459688234324847,3,0.3042946828822814,0.47892390824276232,3,0.31631978673876959,0.42388474976290363,2,0.26410126616238655,0.41748721141828848,2,0.32991455345437587,0.44625018163309388,2,0.32991455345437587,3,0.31631978673876959,3,0.3042946828822814,2,0.26410126616238655,3,0.23084492782511185,3
1826__publishing_12__held_2,0.4,0.39200698691360186,0.3664982095599621,0.24290339094413538,1,0.2146608446415654,0.3121973438933367,1,0.35576470695968626,0.45163012989672102,0,0.26410126616238655,0.41748721141828848,0,0.3042946828822814,0.47892390824276232,0,0.31631978673876959,0.42388474976290363,1,0.35576470695968626,0,0.31631978673876959,0,0.3042946828822814,0,0.26410126616238655,1,0.2146608446415654,0
6120__memories_7__escaped_4,1.0,1.03515045974931,1.2490485905696389,0.31435431911058553,2,0.19256457991767112,0.34510174917708042,1,0.14136161161509794,0.37144125890414881,1,0.20549357694720016,0.2958143259563748,1,0.36947596597989285,0.36947596597989285,0,0.15516244568554596,0.00076707456600455526,1,0.36947596597989285,1,0.20549357694720016,2,0.19256457991767112,0,0.15516244568554596,1,0.14136161161509794,2
7956__looming_13__-field_15,1.2,1.227905254736668,1.1460898800575616,0.13408032765710551,2,0.14606876249978956,0.14606876249978956,2,0.18809659879284024,0.18809659879284024,1,0.14136161161509794,0.37144125890414881,1,0.19969481067962069,0.42998589221713696,0,0.14681814252767397,0.14681814252767397,1,0.19969481067962069,2,0.18809659879284024,0,0.14681814252767397,2,0.14606876249978956,1,0.14136161161509794,1
373__cave_19__sitting_13,1.2,1.1199265293111427,1.2562861134354686,0.13408032765710551,3,0.14606876249978956,0.14606876249978956,2,0.14136161161509794,0.37144125890414881,1,0.19969481067962069,0.42998589221713696,0,0.14681814252767397,0.14681814252767397,0,0.18809659879284024,0.18809659879284024,1,0.19969481067962069,0,0.18809659879284024,0,0.14681814252767397,3,0.14606876249978956,2,0.14136161161509794,0
7906__impotent_14__feel_13,1.2,0.79676228475782296,0.7059324081502002,0.49580183876439426,3,0.11772739940097351,0.11108840388410511,2,0.26410126616238655,0.41748721141828848,1,0.36988094784402631,0.48013018175068017,0,0.31114667854926403,0.53381868138795585,0,0.50758159435977324,0.79250051433257196,0,0.50758159435977324,1,0.36988094784402631,0,0.31114667854926403,2,0.26410126616238655,3,0.11772739940097351,1
3269__dredges_18__reached_14,0.4,0.30989889900402118,0.37698018618279455,0.1994667600257734,2,0.19256457991767112,0.34510174917708042,0,0.16547711607132504,0.16547711607132504,0,0.26410126616238655,0.41748721141828848,0,0.3042946828822814,0.47892390824276232,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,0,0.3042946828822814,0,0.26410126616238655,2,0.19256457991767112,0,0.16547711607132504,0
7758__refused_25__fit_27,1.0,0.93297627763863467,0.92468264038789316,0.38033615223395345,2,0.19256457991767112,0.34510174917708042,1,0.26410126616238655,0.41748721141828848,1,0.31631978673876959,0.42388474976290363,1,0.52333620895099986,0.81398813696304217,0,0.29952411634592863,0.53615287220500785,1,0.52333620895099986,1,0.31631978673876959,0,0.29952411634592863,1,0.26410126616238655,2,0.19256457991767112,0
2504__executives_21__top_20,1.2,1.2616779919330834,1.3058829038810034,0.40752034974617907,2,0.3042946828822814,0.47892390824276232,1,0.14136161161509794,0.37144125890414881,1,0.15516244568554596,0.00076707456600455526,1,0.19256457991767112,0.34510174917708042,1,0.36947596597989285,0.36947596597989285,1,0.36947596597989285,2,0.3042946828822814,1,0.19256457991767112,1,0.15516244568554596,1,0.14136161161509794,1
7675__component_19__field_23,0.4,0.36797570607273333,0.20237168899009803,0.270792953023895,1,0.21256077843549437,-0.020293538165976927,1,0.26410126616238655,0.41748721141828848,0,0.1786041246446507,0.57894736842105299,0,0.28433193371019749,0.53492269749055232,0,0.35576470695968626,0.45163012989672102,0,0.35576470695968626,0,0.28433193371019749,1,0.26410126616238655,1,0.21256077843549437,0,0.1786041246446507,0
1137__building_18__seen_22,0.4,0.54486887028230502,0.44593589416625107,-0.11482202091969111,1,0.086428698542530963,0.086428698542530963,1,0.34554062494872229,0.51261064583900906,0,-0.044637187548384714,-0.044637187548384714,0,0.14136161161509794,0.37144125890414881,0,0.26410126616238655,0.41748721141828848,1,0.34554062494872229,0,0.26410126616238655,0,0.14136161161509794,1,0.086428698542530963,0,-0.044637187548384714,1
10283__love_8__past_5,0.8,0.88110590316743154,0.95169393814427017,0.23911282585261173,2,0.31674660995281828,0.38035116546921305,1,0.19256457991767112,0.34510174917708042,1,0.34571925851011442,0.72747568937254503,0,0.10758216921849159,0.10612380994058944,0,0.3672809333589398,0.3672809333589398,0,0.3672809333589398,1,0.34571925851011442,2,0.31674660995281828,1,0.19256457991767112,0,0.10758216921849159,0
7__launched_5__faced_11,0.2,0.11739387087806664,0.14088001896485716,0.50629630696121963,1,0.19256457991767112,0.34510174917708042,0,0.26410126616238655,0.41748721141828848,0,0.28433193371019749,0.53492269749055232,0,0.35576470695968626,0.45163012989672102,0,0.54356659071681945,0.70047279691577991,0,0.54356659071681945,0,0.35576470695968626,0,0.28433193371019749,0,0.26410126616238655,1,0.19256457991767112,0
3345__Fossil_2__horsetail_3,0.4,0.35903762987924559,0.3379192037810983,0.3149492055396948,2,0.31631978673876959,0.42388474976290363,0,0.3042946828822814,0.47892390824276232,0,0.31114667854926403,0.53381868138795585,0,0.37539996800266995,0.53066601246729683,0,0.45488141315830999,0.54150014090247711,0,0.45488141315830999,0,0.37539996800266995,2,0.31631978673876959,0,0.31114667854926403,0,0.3042946828822814,0
7676__component_51__field_55,0.6,0.43896495797952723,0.4975083167476525,0.36505686284302452,2,0.19256457991767112,0.34510174917708042,1,0.31631978673876959,0.42388474976290363,0,0.28140285219523509,0.29285311274193215,0,0.35576470695968626,0.45163012989672102,0,0.45190921851949489,0.72586618631129818,0,0.45190921851949489,0,0.35576470695968626,1,0.31631978673876959,0,0.28140285219523509,2,0.19256457991767112,0
3398__world_13__seen_15,0.4,0.32133009279909552,0.34459946680303755,0.17884841337025884,1,0.19256457991767112,0.34510174917708042,1,0.26410126616238655,0.41748721141828848,0,0.2977242155842651,0.34283343986231779,0,0.31631978673876959,0.42388474976290363,0,0.35046375566883575,0.68366481886037533,0,0.35046375566883575,0,0.31631978673876959,0,0.2977242155842651,1,0.26410126616238655,1,0.19256457991767112,1
1131__round_32__led_29,0.4,0.44691701789131705,0.43831840174797559,0.33569973285598131,1,0.26410126616238655,0.41748721141828848,1,0.43784752846174901,0.6445823309769253,0,0.19256457991767112,0.34510174917708042,0,0.32036874223355238,0.56425345863588772,0,0.35576470695968626,0.45163012989672102,1,0.43784752846174901,0,0.35576470695968626,0,0.32036874223355238,1,0.26410126616238655,0,0.19256457991767112,0
3413__terrestrial_20__swinging_8,0.0,0.0,0.0,0.4357876279860024,0,0.29885013830307416,0.40424625412464305,0,0.34952557935882322,0.47181350886564172,0,0.38062242700785426,0.7139320557866784,0,0.44112632369077309,0.47734033810394183,0,0.4599949044094197,0.47103541242311064,0,0.4599949044094197,0,0.44112632369077309,0,0.38062242700785426,0,0.34952557935882322,0,0.29885013830307416,0
278__pub_23__circuit_24,1.2,1.2317351065295208,1.1973041632790655,0.20886991686115022,2,0.32991455345437587,0.44625018163309388,1,0.19125896245035712,0.29031048383720126,1,0.21629676075973656,0.62116168324736021,1,0.31631978673876959,0.42388474976290363,1,0.36988094784402631,0.48013018175068017,1,0.36988094784402631,2,0.32991455345437587,1,0.31631978673876959,1,0.21629676075973656,1,0.19125896245035712,1
336__accused_5__breaks_37,1.0,0.54378620270869737,0.68833900791099067,0.15491454888286152,2,-0.080026753713099419,-0.080026753713099419,2,0.21941776691706522,0.37596043085676495,1,0.2151105155366631,0.2151105155366631,0,0.23742633678619174,0.23742633678619174,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,0,0.23742633678619174,2,0.21941776691706522,1,0.2151105155366631,2,-0.080026753713099419,0
3394__feed_14__swimmers_2,0.0,0.0,0.0,0.14580127012183974,0,0.19917280439161622,0.19917280439161622,0,0.20150133798151659,0.20150133798151659,0,0.22018399009573583,0.24514516892273003,0,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,0,0.26410126616238655,0,0.22018399009573583,0,0.20150133798151659,0,0.19917280439161622,0
1826__chair_4__held_2,1.2,1.2784644570210626,1.2672202675695881,0.24290339094413538,2,0.26410126616238655,0.41748721141828848,2,0.35576470695968626,0.45163012989672102,1,0.3042946828822814,0.47892390824276232,1,0.31631978673876959,0.42388474976290363,0,0.2146608446415654,0.3121973438933367,2,0.35576470695968626,1,0.31631978673876959,1,0.3042946828822814,2,0.26410126616238655,0,0.2146608446415654,1
7697__Ip_24__refer_31,0.0,0.0,0.0,0.4357876279860024,0,0.29885013830307416,0.40424625412464305,0,0.34952557935882322,0.47181350886564172,0,0.38062242700785426,0.7139320557866784,0,0.44112632369077309,0.47734033810394183,0,0.4599949044094197,0.47103541242311064,0,0.4599949044094197,0,0.44112632369077309,0,0.38062242700785426,0,0.34952557935882322,0,0.29885013830307416,0
6003__cigarette_53__reached_95,0.8,0.55614488270526186,0.83076199108760573,0.19999350583443601,3,0.14136161161509794,0.37144125890414881,1,0.18963703772855545,0.31217722403624681,0,0.19210905736278586,0.19210905736278586,0,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,0,0.26410126616238655,0,0.19210905736278586,1,0.18963703772855545,3,0.14136161161509794,0
7670__concept_6__carried_18,1.0,0.88952077810417196,1.035717523463894,0.27063272265653537,2,0.19256457991767112,0.34510174917708042,2,0.3042946828822814,0.47892390824276232,1,0.18339841498136245,0.48043565055296494,0,0.31631978673876959,0.42388474976290363,0,0.32673838099624686,0.32673838099624686,0,0.32673838099624686,0,0.31631978673876959,2,0.3042946828822814,2,0.19256457991767112,1,0.18339841498136245,1
